id,generation,name,set_num,supertype,legalities
sv1-87,Ninth,Shuppet,87,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-88,Ninth,Banette ex,88,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-89,Ninth,Drifloon,89,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-90,Ninth,Drifblim,90,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-91,Ninth,FlabÃ©bÃ©,91,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-92,Ninth,Floette,92,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-93,Ninth,Florges,93,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-94,Ninth,Dedenne,94,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-95,Ninth,Dedenne,95,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-96,Ninth,Klefki,96,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-97,Ninth,Fidough,97,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-98,Ninth,Fidough,98,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-99,Ninth,Dachsbun,99,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-100,Ninth,Flittle,100,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-101,Ninth,Flittle,101,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-102,Ninth,Flittle,102,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-103,Ninth,Espathra,103,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-104,Ninth,Greavard,104,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-105,Ninth,Greavard,105,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-106,Ninth,Houndstone,106,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-107,Ninth,Mankey,107,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-108,Ninth,Primeape,108,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-109,Ninth,Annihilape,109,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-110,Ninth,Meditite,110,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-111,Ninth,Medicham,111,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-112,Ninth,Riolu,112,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-113,Ninth,Riolu,113,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-114,Ninth,Lucario,114,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-115,Ninth,Sandile,115,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-116,Ninth,Krokorok,116,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-117,Ninth,Krookodile,117,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-118,Ninth,Hawlucha,118,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-119,Ninth,Silicobra,119,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-120,Ninth,Sandaconda,120,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-121,Ninth,Stonjourner,121,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-122,Ninth,Klawf,122,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-123,Ninth,Great Tusk ex,123,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-124,Ninth,Koraidon,124,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-125,Ninth,Koraidon ex,125,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-126,Ninth,Grimer,126,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-127,Ninth,Muk,127,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-128,Ninth,Seviper,128,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-129,Ninth,Spiritomb,129,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-130,Ninth,Croagunk,130,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-131,Ninth,Toxicroak ex,131,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-132,Ninth,Pawniard,132,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-133,Ninth,Bisharp,133,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-134,Ninth,Kingambit,134,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-135,Ninth,Maschiff,135,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-136,Ninth,Maschiff,136,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-137,Ninth,Mabosstiff,137,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-138,Ninth,Bombirdier,138,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-139,Ninth,Forretress,139,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-140,Ninth,Varoom,140,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-141,Ninth,Varoom,141,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-142,Ninth,Revavroom,142,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-143,Ninth,Iron Treads ex,143,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-144,Ninth,Chansey,144,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-145,Ninth,Blissey,145,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-146,Ninth,Zangoose,146,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-147,Ninth,Zangoose,147,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-148,Ninth,Starly,148,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-149,Ninth,Staravia,149,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-150,Ninth,Staraptor,150,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-151,Ninth,Skwovet,151,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-152,Ninth,Greedent,152,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-153,Ninth,Indeedee,153,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-154,Ninth,Lechonk,154,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-155,Ninth,Lechonk,155,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-156,Ninth,Lechonk,156,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-157,Ninth,Oinkologne,157,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-158,Ninth,Oinkologne ex,158,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-159,Ninth,Tandemaus,159,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-160,Ninth,Tandemaus,160,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-161,Ninth,Maushold,161,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-162,Ninth,Squawkabilly,162,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-163,Ninth,Cyclizar,163,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-164,Ninth,Cyclizar,164,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-165,Ninth,Flamigo,165,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-166,Ninth,Arven,166,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-167,Ninth,Beach Court,167,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-168,Ninth,Crushing Hammer,168,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-169,Ninth,Defiance Band,169,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-170,Ninth,Electric Generator,170,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-171,Ninth,Energy Retrieval,171,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-172,Ninth,Energy Search,172,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-173,Ninth,Energy Switch,173,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-174,Ninth,Exp. Share,174,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-175,Ninth,Jacq,175,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-176,Ninth,Judge,176,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-177,Ninth,Katy,177,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-178,Ninth,Mesagoza,178,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-179,Ninth,Miriam,179,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-180,Ninth,Nemona,180,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-181,Ninth,Nest Ball,181,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-182,Ninth,Pal Pad,182,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-183,Ninth,Penny,183,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-184,Ninth,Picnic Basket,184,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-185,Ninth,PokÃ© Ball,185,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-186,Ninth,PokÃ©gear 3.0,186,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-187,Ninth,PokÃ©mon Catcher,187,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-188,Ninth,Potion,188,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-189,Ninth,Professor's Research (Professor Sada),189,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-190,Ninth,Professor's Research (Professor Turo),190,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-191,Ninth,Rare Candy,191,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-192,Ninth,Rock Chestplate,192,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-193,Ninth,Rocky Helmet,193,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-194,Ninth,Switch,194,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-195,Ninth,Team Star Grunt,195,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-196,Ninth,Ultra Ball,196,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-197,Ninth,Vitality Band,197,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-198,Ninth,Youngster,198,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-199,Ninth,Tarountula,199,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-200,Ninth,Dolliv,200,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-201,Ninth,Toedscool,201,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-202,Ninth,Scovillain,202,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-203,Ninth,Armarouge,203,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-204,Ninth,Slowpoke,204,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-205,Ninth,Clauncher,205,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-206,Ninth,Wiglett,206,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-207,Ninth,Dondozo,207,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-208,Ninth,Pachirisu,208,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-209,Ninth,Pawmot,209,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-210,Ninth,Drowzee,210,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-211,Ninth,Ralts,211,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-212,Ninth,Kirlia,212,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-213,Ninth,Fidough,213,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-214,Ninth,Greavard,214,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-215,Ninth,Riolu,215,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-216,Ninth,Sandile,216,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-217,Ninth,Klawf,217,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-218,Ninth,Mabosstiff,218,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-219,Ninth,Bombirdier,219,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-220,Ninth,Kingambit,220,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-221,Ninth,Starly,221,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-222,Ninth,Skwovet,222,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-223,Ninth,Spidops ex,223,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-224,Ninth,Arcanine ex,224,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-225,Ninth,Gyarados ex,225,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-226,Ninth,Magnezone ex,226,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-227,Ninth,Miraidon ex,227,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-228,Ninth,Gardevoir ex,228,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-229,Ninth,Banette ex,229,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-230,Ninth,Great Tusk ex,230,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-231,Ninth,Koraidon ex,231,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-232,Ninth,Toxicroak ex,232,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-233,Ninth,Iron Treads ex,233,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-234,Ninth,Oinkologne ex,234,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-235,Ninth,Arven,235,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-236,Ninth,Jacq,236,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-237,Ninth,Katy,237,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-238,Ninth,Miriam,238,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-239,Ninth,Penny,239,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-240,Ninth,Professor's Research (Professor Sada),240,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-241,Ninth,Professor's Research (Professor Turo),241,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-242,Ninth,Team Star Grunt,242,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-243,Ninth,Spidops ex,243,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-244,Ninth,Miraidon ex,244,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-245,Ninth,Gardevoir ex,245,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-246,Ninth,Great Tusk ex,246,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-247,Ninth,Koraidon ex,247,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-248,Ninth,Iron Treads ex,248,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-249,Ninth,Arven,249,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-250,Ninth,Jacq,250,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-251,Ninth,Miriam,251,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-252,Ninth,Penny,252,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-253,Ninth,Miraidon ex,253,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-254,Ninth,Koraidon ex,254,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-255,Ninth,Nest Ball,255,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-256,Ninth,Rare Candy,256,Trainer,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-257,Ninth,Basic Lightning Energy,257,Energy,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv1-258,Ninth,Basic Fighting Energy,258,Energy,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv2-1,Ninth,Hoppip,1,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv2-2,Ninth,Skiploom,2,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv2-3,Ninth,Jumpluff,3,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv2-4,Ninth,Pineco,4,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv2-5,Ninth,Forretress ex,5,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv2-6,Ninth,Heracross,6,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv2-7,Ninth,Tropius,7,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv2-8,Ninth,Combee,8,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv2-9,Ninth,Vespiquen,9,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv2-10,Ninth,Snover,10,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv2-11,Ninth,Abomasnow,11,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv2-12,Ninth,Sprigatito,12,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv2-13,Ninth,Sprigatito,13,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv2-14,Ninth,Floragato,14,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv2-15,Ninth,Meowscarada ex,15,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv2-16,Ninth,Tarountula,16,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv2-17,Ninth,Tarountula,17,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv2-18,Ninth,Spidops,18,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv2-19,Ninth,Nymble,19,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv2-20,Ninth,Nymble,20,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv2-21,Ninth,Lokix,21,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv2-22,Ninth,Bramblin,22,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv2-23,Ninth,Bramblin,23,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv2-24,Ninth,Brambleghast,24,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv2-25,Ninth,Rellor,25,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv2-26,Ninth,Rellor,26,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv2-27,Ninth,Wo-Chien ex,27,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv2-28,Ninth,Paldean Tauros,28,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv2-29,Ninth,Fletchinder,29,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv2-30,Ninth,Talonflame,30,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv2-31,Ninth,Litleo,31,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv2-32,Ninth,Pyroar,32,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv2-33,Ninth,Oricorio,33,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv2-34,Ninth,Fuecoco,34,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv2-35,Ninth,Fuecoco,35,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv2-36,Ninth,Crocalor,36,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv2-37,Ninth,Skeledirge ex,37,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv2-38,Ninth,Charcadet,38,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv2-39,Ninth,Charcadet,39,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv2-40,Ninth,Chi-Yu ex,40,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv2-41,Ninth,Paldean Tauros,41,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
sv2-42,Ninth,Magikarp,42,Pokémon,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}"
